# C4 ResNet1D 8方法对比
# ResNet1D 实验数: 30
# InceptionTime 实验数: 30

## 详细数据（每实验×方法）
arch,pair,seed,method,n_id,n_ood,id_acc,ood_acc,id_deltaECE,ood_deltaECE,ood_ci_lo,ood_ci_hi,ood_ci_width,decay,id_ood_gap,support
inceptiontime,cpsc_ptbxl,46,isotonic,2057,2120,0.7146329606222654,0.4910377358490566,-0.008020176522111344,0.0002216979892171178,-0.005352476092079338,0.004085394506679003,0.00943787059875834,0.008241874511328462,0.008241874511328462,0
inceptiontime,cpsc_ptbxl,46,vector,2057,2120,0.7146329606222654,0.4910377358490566,0.0009696258530316054,0.0017619982705245063,-0.0015491706033582844,0.004018924574968082,0.005568095178326366,0.0007923724174929009,0.0007923724174929009,0
inceptiontime,cpsc_ptbxl,46,matrix,2057,2120,0.7146329606222654,0.4910377358490566,-0.004362831221484224,-0.015985262379547283,-0.018570216941994934,-0.013511351859520666,0.005058865082474268,-0.011622431158063058,-0.011622431158063058,0
inceptiontime,cpsc_ptbxl,46,dirichlet,2057,2120,0.7146329606222654,0.4910377358490566,-0.00432421082235733,-0.01598955325972576,-0.0185508004921982,-0.013578454944637506,0.004972345547560696,-0.011665342437368428,-0.011665342437368428,0
inceptiontime,cpsc_ptbxl,46,em_prior,2057,2120,0.7146329606222654,0.4910377358490566,0.007000250820347886,0.06432363263343599,0.043180554258582124,0.08576659539089258,0.04258604113231046,0.0573233818130881,0.0573233818130881,1
inceptiontime,cpsc_ptbxl,46,bbse_prior,2057,2120,0.7146329606222654,0.4910377358490566,-0.004461633736576223,0.056790494284626375,0.04216586450698074,0.0715368730026609,0.02937100849568016,0.0612521280212026,0.0612521280212026,1
inceptiontime,cpsc_chapman,42,ts,2057,3958,0.7277588721438989,0.6510864072764022,0.0029248661721852157,0.0064997659602444025,0.0061819065200056905,0.006673282155446612,0.0004913756354409217,0.003574899788059187,0.003574899788059187,1
inceptiontime,cpsc_chapman,42,platt,2057,3958,0.7277588721438989,0.6510864072764022,-6.075847045361113e-05,0.013794309525890114,0.009493181400398863,0.0154347486138218,0.005941567213422937,0.013855067996343725,0.013855067996343725,1
inceptiontime,cpsc_chapman,42,isotonic,2057,3958,0.7277588721438989,0.6510864072764022,-0.005092714632422658,-0.0056897841124845805,-0.007253697787588998,-0.0040709419201588925,0.003182755867430106,-0.0005970694800619229,-0.0005970694800619229,0
inceptiontime,cpsc_chapman,42,vector,2057,3958,0.7277588721438989,0.6510864072764022,-0.0021599381091380876,0.01360790983375891,0.011449968927146217,0.014909470700875085,0.0034595017737288677,0.015767847942896998,0.015767847942896998,1
inceptiontime,cpsc_chapman,42,matrix,2057,3958,0.7277588721438989,0.6510864072764022,0.006989814657703732,-0.0006760406716493361,-0.003014312007398823,0.0010454251981917388,0.004059737205590562,-0.007665855329353068,-0.007665855329353068,0
inceptiontime,cpsc_chapman,42,dirichlet,2057,3958,0.7277588721438989,0.6510864072764022,0.006937443332130193,-0.0006829460577620627,-0.0029163113795176443,0.00123451085447985,0.004150822233997494,-0.007620389389892256,-0.007620389389892256,0
inceptiontime,cpsc_chapman,42,em_prior,2057,3958,0.7277588721438989,0.6510864072764022,-0.20107575865523764,-0.23480217449607055,-0.2469510856186962,-0.20984655424534843,0.037104531373347766,-0.03372641584083291,-0.03372641584083291,0
inceptiontime,cpsc_chapman,42,bbse_prior,2057,3958,0.7277588721438989,0.6510864072764022,-0.06794831423228818,-0.11590479501511611,-0.12675993964435722,-0.09720378377887312,0.0295561558654841,-0.04795648078282792,-0.04795648078282792,0
inceptiontime,cpsc_chapman,43,ts,2057,3958,0.7248420029168692,0.5955027791814047,-0.0012061288863791063,0.020904821379457997,0.01995585387022902,0.02124414081830988,0.00128828694808086,0.022110950265837103,0.022110950265837103,1
inceptiontime,cpsc_chapman,43,platt,2057,3958,0.7248420029168692,0.5955027791814047,0.008710281416465938,-0.011329515509690163,-0.015203092201399824,-0.00784092181804041,0.007362170383359413,-0.020039796926156102,-0.020039796926156102,0
inceptiontime,cpsc_chapman,43,isotonic,2057,3958,0.7248420029168692,0.5955027791814047,-0.002024234259716061,-0.01566243252566832,-0.019207615130500323,-0.011907013307701933,0.0073006018227983905,-0.013638198265952257,-0.013638198265952257,0
inceptiontime,cpsc_chapman,43,vector,2057,3958,0.7248420029168692,0.5955027791814047,0.009672293483672469,-0.022776524450540084,-0.026225364307978186,-0.015866554189802116,0.01035881011817607,-0.03244881793421255,-0.03244881793421255,0
inceptiontime,cpsc_chapman,43,matrix,2057,3958,0.7248420029168692,0.5955027791814047,0.005756152584559502,-0.026809645185993713,-0.03086536756711053,-0.02115364888291931,0.009711718684191219,-0.03256579777055321,-0.03256579777055321,0
inceptiontime,cpsc_chapman,43,dirichlet,2057,3958,0.7248420029168692,0.5955027791814047,0.00552525622605916,-0.02733896645641455,-0.030942322296335905,-0.02247962553806258,0.008462696758273325,-0.032864222682473715,-0.032864222682473715,0
inceptiontime,cpsc_chapman,43,em_prior,2057,3958,0.7248420029168692,0.5955027791814047,-0.057528027106591995,-0.04925895733209115,-0.052771697617545826,-0.0448801642956248,0.007891533321921024,0.008269069774500842,0.008269069774500842,0
inceptiontime,cpsc_chapman,43,bbse_prior,2057,3958,0.7248420029168692,0.5955027791814047,-0.055366710833083595,-0.013042872251808418,-0.025823273457874985,-0.0003715502503362725,0.025451723207538714,0.042323838581275176,0.042323838581275176,0
inceptiontime,cpsc_chapman,44,ts,2057,3958,0.681575109382596,0.6515917129863568,0.01635184850374869,0.01818115292649327,0.01603221275275804,0.01856039844276715,0.002528185690009111,0.0018293044227445793,0.0018293044227445793,1
inceptiontime,cpsc_chapman,44,platt,2057,3958,0.681575109382596,0.6515917129863568,0.011452635421046142,0.00014959867859564574,-0.008881886898497832,0.00765043623102997,0.016532323129527803,-0.011303036742450496,-0.011303036742450496,0
inceptiontime,cpsc_chapman,44,isotonic,2057,3958,0.681575109382596,0.6515917129863568,0.0018836554798723378,-0.007319759463773438,-0.013526560085932946,-0.0004138897963450135,0.013112670289587933,-0.009203414943645776,-0.009203414943645776,0
inceptiontime,cpsc_chapman,44,vector,2057,3958,0.681575109382596,0.6515917129863568,0.008133132736753559,-0.0031330748845592032,-0.012492253853613558,0.006210833013341966,0.018703086866955525,-0.011266207621312762,-0.011266207621312762,0
inceptiontime,cpsc_chapman,44,matrix,2057,3958,0.681575109382596,0.6515917129863568,0.007865350856887457,0.0017826418986848572,-0.005863960427022295,0.008888632302689606,0.0147525927297119,-0.0060827089582026,-0.0060827089582026,0
inceptiontime,cpsc_chapman,44,dirichlet,2057,3958,0.681575109382596,0.6515917129863568,0.008211328908166775,0.0016145582590243734,-0.005931232888765602,0.008949734589070977,0.014880967477836578,-0.006596770649142401,-0.006596770649142401,0
inceptiontime,cpsc_chapman,44,em_prior,2057,3958,0.681575109382596,0.6515917129863568,-0.12046020270783805,-0.12251236777811765,-0.12692758977459906,-0.11641720921519996,0.010510380559399096,-0.0020521650702795963,-0.0020521650702795963,0
inceptiontime,cpsc_chapman,44,bbse_prior,2057,3958,0.681575109382596,0.6515917129863568,-0.12364429917085798,-0.14219901391035245,-0.1603453451172855,-0.12341206132658195,0.03693328379070354,-0.018554714739494466,-0.018554714739494466,0
inceptiontime,cpsc_chapman,45,ts,2057,3958,0.7486631016042781,0.607377463365336,0.009079705261495891,0.024547169720729428,0.02413735831460585,0.024893629357918674,0.0007562710433128249,0.015467464459233537,0.015467464459233537,1
inceptiontime,cpsc_chapman,45,platt,2057,3958,0.7486631016042781,0.607377463365336,0.012960801447942902,0.02313630736690571,0.018793129349909954,0.02801894005024412,0.009225810700334167,0.010175505918962807,0.010175505918962807,1
inceptiontime,cpsc_chapman,45,isotonic,2057,3958,0.7486631016042781,0.607377463365336,0.014298795178691821,0.014387093386271893,0.01098378631131858,0.018940907024982495,0.007957120713663916,8.829820758007173e-05,8.829820758007173e-05,1
inceptiontime,cpsc_chapman,45,vector,2057,3958,0.7486631016042781,0.607377463365336,0.015994625869305074,0.03334133382472314,0.02514504673548645,0.04137367583188664,0.01622862909640019,0.017346707955418064,0.017346707955418064,1
inceptiontime,cpsc_chapman,45,matrix,2057,3958,0.7486631016042781,0.607377463365336,0.006537171757990498,0.06037837694738597,0.05306193475446844,0.0673329796355476,0.014271044881079165,0.053841205189395475,0.053841205189395475,1
inceptiontime,cpsc_chapman,45,dirichlet,2057,3958,0.7486631016042781,0.607377463365336,0.00650702297946866,0.060324029890781214,0.052855381182695046,0.06707365363560323,0.014218272452908187,0.053817006911312554,0.053817006911312554,1
inceptiontime,cpsc_chapman,45,em_prior,2057,3958,0.7486631016042781,0.607377463365336,-0.05362918705314346,-0.07896073979224975,-0.09406266408236437,-0.06591177081115011,0.028150893271214256,-0.025331552739106297,-0.025331552739106297,0
inceptiontime,cpsc_chapman,45,bbse_prior,2057,3958,0.7486631016042781,0.607377463365336,-0.14082080150354812,-0.12323790051808725,-0.13683663688085634,-0.1090405568963692,0.027796079984487146,0.017582900985460864,0.017582900985460864,0
inceptiontime,cpsc_chapman,46,ts,2057,3958,0.63441905687895,0.46816574027286506,0.0013719946213351583,0.002403796376480055,0.0023040852428724418,0.002437312454679351,0.00013322721180690934,0.0010318017551448969,0.0010318017551448969,1
inceptiontime,cpsc_chapman,46,platt,2057,3958,0.63441905687895,0.46816574027286506,0.042135414799701676,0.010811905047380777,-0.004492721244184549,0.026128851380321786,0.030621572624506335,-0.0313235097523209,-0.0313235097523209,0
inceptiontime,cpsc_chapman,46,isotonic,2057,3958,0.63441905687895,0.46816574027286506,0.032323589741294345,-0.0005280153043508706,-0.015834089084615734,0.015639674843922424,0.03147376392853816,-0.032851605045645216,-0.032851605045645216,0
inceptiontime,cpsc_chapman,46,vector,2057,3958,0.63441905687895,0.46816574027286506,0.0313564132661904,0.026460941379874425,0.009272491314766582,0.04483216861995103,0.035559677305184445,-0.004895471886315977,-0.004895471886315977,1
inceptiontime,cpsc_chapman,46,matrix,2057,3958,0.63441905687895,0.46816574027286506,0.03389870371076574,0.055328508602001156,0.03808328842864758,0.07168893684194498,0.0336056484132974,0.021429804891235416,0.021429804891235416,1
inceptiontime,cpsc_chapman,46,dirichlet,2057,3958,0.63441905687895,0.46816574027286506,0.033901647649925405,0.05522375608831363,0.03806954187472405,0.07159946103619343,0.03352991916146938,0.021322108438388228,0.021322108438388228,1
inceptiontime,cpsc_chapman,46,em_prior,2057,3958,0.63441905687895,0.46816574027286506,-0.050642112930895794,-0.08384709759133874,-0.09087494827191395,-0.07726009797518757,0.013614850296726377,-0.03320498466044294,-0.03320498466044294,0
inceptiontime,cpsc_chapman,46,bbse_prior,2057,3958,0.63441905687895,0.46816574027286506,-0.048340317527940976,-0.10266256314666483,-0.10672147587540746,-0.09779760670902776,0.008923869166379703,-0.054322245618723855,-0.054322245618723855,0
resnet1d,ptbxl_chapman,42,ts,2172,4050,0.7352670349907919,0.6735802469135802,0.014490430620993418,0.024931243641080708,0.019128813321063736,0.0269518785069311,0.007823065185867364,0.01044081302008729,0.01044081302008729,1
resnet1d,ptbxl_chapman,42,platt,2172,4050,0.7352670349907919,0.6735802469135802,0.012448280864042455,0.03502765464185971,0.02936890192817042,0.036100306225452204,0.006731404297281786,0.022579373777817255,0.022579373777817255,1
resnet1d,ptbxl_chapman,42,isotonic,2172,4050,0.7352670349907919,0.6735802469135802,0.00339940447573054,0.034471715557158736,0.026789076785158294,0.03659915455013965,0.009810077764981356,0.031072311081428196,0.031072311081428196,1
resnet1d,ptbxl_chapman,42,vector,2172,4050,0.7352670349907919,0.6735802469135802,0.014979343642633772,0.03346637000106492,0.024932281125143473,0.041707280167378666,0.016774999042235193,0.01848702635843115,0.01848702635843115,1
resnet1d,ptbxl_chapman,42,matrix,2172,4050,0.7352670349907919,0.6735802469135802,0.019923173881113754,0.018142889057723363,0.014739560307061724,0.02094289735328289,0.006203337046221167,-0.0017802848233903906,-0.0017802848233903906,1
resnet1d,ptbxl_chapman,42,dirichlet,2172,4050,0.7352670349907919,0.6735802469135802,0.01994512001520732,0.018030991179227532,0.014593442668536273,0.021867974330755043,0.00727453166221877,-0.00191412883597979,-0.00191412883597979,1
resnet1d,ptbxl_chapman,42,em_prior,2172,4050,0.7352670349907919,0.6735802469135802,-0.010738010817929675,0.06964333710271628,0.05318594653340216,0.08353676669824474,0.030350820164842578,0.08038134792064595,0.08038134792064595,1
resnet1d,ptbxl_chapman,42,bbse_prior,2172,4050,0.7352670349907919,0.6735802469135802,-0.013164141763168657,0.04427788643823871,0.029669548464372465,0.06186507105269247,0.03219552258832001,0.05744202820140737,0.05744202820140737,1
resnet1d,ptbxl_chapman,43,ts,2172,4050,0.7421731123388582,0.6730864197530865,0.03376061418255306,0.03846862606374982,0.03362168698421807,0.042767877188303466,0.009146190204085393,0.0047080118811967595,0.0047080118811967595,1
resnet1d,ptbxl_chapman,43,platt,2172,4050,0.7421731123388582,0.6730864197530865,0.034076885502993814,0.043758241773253104,0.034486441072904966,0.04710525898509238,0.012618817912187413,0.00968135627025929,0.00968135627025929,1
resnet1d,ptbxl_chapman,43,isotonic,2172,4050,0.7421731123388582,0.6730864197530865,0.02891885508471813,0.03500744683360833,0.024036741459016152,0.04229633984115826,0.01825959838214211,0.006088591748890204,0.006088591748890204,1
resnet1d,ptbxl_chapman,43,vector,2172,4050,0.7421731123388582,0.6730864197530865,0.035729857307956844,0.052526458705070556,0.04822962544100057,0.055293100049814276,0.007063474608813708,0.01679660139711371,0.01679660139711371,1
resnet1d,ptbxl_chapman,43,matrix,2172,4050,0.7421731123388582,0.6730864197530865,0.03219707233814574,0.036898667036434615,0.033687086363143,0.03956465834818401,0.005877571985041012,0.0047015946982888746,0.0047015946982888746,1
resnet1d,ptbxl_chapman,43,dirichlet,2172,4050,0.7421731123388582,0.6730864197530865,0.03180520742672115,0.03679247077279037,0.03365804155471962,0.03981570223317916,0.006157660678459541,0.004987263346069221,0.004987263346069221,1
resnet1d,ptbxl_chapman,43,em_prior,2172,4050,0.7421731123388582,0.6730864197530865,-0.0037372945941890334,0.04614512699878859,0.033704922028289876,0.05706693967495323,0.023362017646663354,0.04988242159297762,0.04988242159297762,1
resnet1d,ptbxl_chapman,43,bbse_prior,2172,4050,0.7421731123388582,0.6730864197530865,0.01625603236380095,0.04979427067840547,0.036794188610421164,0.06247715535875028,0.025682966748329115,0.03353823831460452,0.03353823831460452,1
resnet1d,ptbxl_chapman,44,ts,2172,4050,0.7306629834254144,0.6516049382716049,0.0212539768983537,0.025031005459102876,0.022779174081290113,0.026458882986351275,0.0036797089050611617,0.0037770285607491745,0.0037770285607491745,1
resnet1d,ptbxl_chapman,44,platt,2172,4050,0.7306629834254144,0.6516049382716049,0.02166056355771611,0.0459125611272352,0.03956808630579229,0.05039298354299472,0.010824897237202431,0.02425199756951909,0.02425199756951909,1
resnet1d,ptbxl_chapman,44,isotonic,2172,4050,0.7306629834254144,0.6516049382716049,0.01632498018343294,0.03544513820671415,0.031062226097285567,0.03967042669429434,0.008608200597008772,0.01912015802328121,0.01912015802328121,1
resnet1d,ptbxl_chapman,44,vector,2172,4050,0.7306629834254144,0.6516049382716049,0.020038585538413693,0.07327409664750359,0.06381424339533988,0.08107947219313834,0.01726522879779846,0.053235511109089896,0.053235511109089896,1
resnet1d,ptbxl_chapman,44,matrix,2172,4050,0.7306629834254144,0.6516049382716049,0.021330953111929906,0.044537010891375156,0.03404184323036162,0.05402050554497038,0.019978662314608757,0.02320605777944525,0.02320605777944525,1
resnet1d,ptbxl_chapman,44,dirichlet,2172,4050,0.7306629834254144,0.6516049382716049,0.021446045777979005,0.044899234521899326,0.034733939024977845,0.054513964173114715,0.01978002514813687,0.02345318874392032,0.02345318874392032,1
resnet1d,ptbxl_chapman,44,em_prior,2172,4050,0.7306629834254144,0.6516049382716049,-0.0011278474264999616,0.013689572863910593,-0.00014543691480528722,0.0274887691341645,0.027634206048969785,0.014817420290410555,0.014817420290410555,0
resnet1d,ptbxl_chapman,44,bbse_prior,2172,4050,0.7306629834254144,0.6516049382716049,0.008886901503745243,0.012198494328848286,-0.003274645326582557,0.029178852395452655,0.032453497722035214,0.0033115928251030435,0.0033115928251030435,0
resnet1d,ptbxl_chapman,45,ts,2172,4050,0.7232965009208103,0.6212345679012345,0.022777494214258377,0.02623624782044691,0.023089928069633284,0.027932792789436698,0.004842864719803414,0.003458753606188532,0.003458753606188532,1
resnet1d,ptbxl_chapman,45,platt,2172,4050,0.7232965009208103,0.6212345679012345,0.02108846989906206,0.02910134852564647,0.026977437012402676,0.0307688477228545,0.0037914107104518244,0.00801287862658441,0.00801287862658441,1
resnet1d,ptbxl_chapman,45,isotonic,2172,4050,0.7232965009208103,0.6212345679012345,0.018886332499835606,0.020214415898847482,0.01800151112844307,0.022414988732599814,0.0044134776041567444,0.0013280833990118764,0.0013280833990118764,1
resnet1d,ptbxl_chapman,45,vector,2172,4050,0.7232965009208103,0.6212345679012345,0.02080494810951423,0.03985805209437085,0.0335111338176746,0.044588838779442454,0.011077704961767854,0.019053103984856618,0.019053103984856618,1
resnet1d,ptbxl_chapman,45,matrix,2172,4050,0.7232965009208103,0.6212345679012345,0.01348341972451212,0.026697121588099476,0.019568020686983947,0.03327418412807899,0.013706163441095043,0.013213701863587356,0.013213701863587356,1
resnet1d,ptbxl_chapman,45,dirichlet,2172,4050,0.7232965009208103,0.6212345679012345,0.013493672378709909,0.02664806053130772,0.019398154097928284,0.03336041947305566,0.013962265375127375,0.013154388152597812,0.013154388152597812,1
resnet1d,ptbxl_chapman,45,em_prior,2172,4050,0.7232965009208103,0.6212345679012345,0.002249461365946559,0.056013079482971254,0.04185110886110906,0.06937554199156029,0.027524433130451234,0.053763618117024695,0.053763618117024695,1
resnet1d,ptbxl_chapman,45,bbse_prior,2172,4050,0.7232965009208103,0.6212345679012345,-0.0037993262058376998,0.05709931423610544,0.04245843595890875,0.07186368150953043,0.029405245550621684,0.06089864044194314,0.06089864044194314,1
resnet1d,ptbxl_chapman,46,ts,2172,4050,0.7486187845303868,0.6651851851851852,0.023894746301851084,0.028559657664974772,0.02212153241448015,0.03442084232999025,0.0122993099155101,0.004664911363123688,0.004664911363123688,1
resnet1d,ptbxl_chapman,46,platt,2172,4050,0.7486187845303868,0.6651851851851852,0.023955065065572028,0.03843430439046645,0.03347839750050592,0.04201750600400626,0.008539108503500335,0.014479239324894425,0.014479239324894425,1
resnet1d,ptbxl_chapman,46,isotonic,2172,4050,0.7486187845303868,0.6651851851851852,0.018606288584874883,0.020356257122875476,0.01089547513805324,0.030072454779827985,0.019176979641774745,0.001749968538000593,0.001749968538000593,1
resnet1d,ptbxl_chapman,46,vector,2172,4050,0.7486187845303868,0.6651851851851852,0.025231724707766558,0.039074789477473504,0.03326706504298547,0.04371530019569537,0.0104482351527099,0.013843064769706946,0.013843064769706946,1
resnet1d,ptbxl_chapman,46,matrix,2172,4050,0.7486187845303868,0.6651851851851852,0.026966364634277047,0.024966839563688573,0.018156683628581225,0.030737856426251653,0.012581172797670428,-0.0019995250705884746,-0.0019995250705884746,1
resnet1d,ptbxl_chapman,46,dirichlet,2172,4050,0.7486187845303868,0.6651851851851852,0.02699809940714748,0.025129896066177534,0.01843116295947509,0.030922749947420412,0.012491586987945322,-0.0018682033409699456,-0.0018682033409699456,1
resnet1d,ptbxl_chapman,46,em_prior,2172,4050,0.7486187845303868,0.6651851851851852,0.0026237404379943763,0.08011763287635072,0.06674127083407466,0.09334842836201031,0.026607157527935646,0.07749389243835635,0.07749389243835635,1
resnet1d,ptbxl_chapman,46,bbse_prior,2172,4050,0.7486187845303868,0.6651851851851852,0.017677629753594923,0.09097599412897442,0.076670212001649,0.10513808756365298,0.028467875562003975,0.0732983643753795,0.0732983643753795,1
resnet1d,ptbxl_cpsc,42,ts,2120,2057,0.7391509433962264,0.48663101604278075,0.001033028570388582,0.0024590129423790463,0.0023108940841145066,0.0025613031111295023,0.00025040902701499576,0.0014259843719904644,0.0014259843719904644,1
resnet1d,ptbxl_cpsc,42,platt,2120,2057,0.7391509433962264,0.48663101604278075,0.01469488771374404,0.045194702584206436,0.03446602951077806,0.05311189004706469,0.018645860536286626,0.030499814870462397,0.030499814870462397,1
resnet1d,ptbxl_cpsc,42,isotonic,2120,2057,0.7391509433962264,0.48663101604278075,0.007532237337466743,0.04024220480830468,0.02840182580744347,0.04806704741636047,0.019665221608917,0.03270996747083793,0.03270996747083793,1
resnet1d,ptbxl_cpsc,42,vector,2120,2057,0.7391509433962264,0.48663101604278075,0.01689779263238225,0.04630534308226644,0.03328343633835,0.057972148319365584,0.024688711981015583,0.029407550449884193,0.029407550449884193,1
resnet1d,ptbxl_cpsc,42,matrix,2120,2057,0.7391509433962264,0.48663101604278075,0.02187888522861996,0.05616482804824438,0.04351052045293627,0.0693711888521732,0.025860668399236925,0.034285942819624424,0.034285942819624424,1
resnet1d,ptbxl_cpsc,42,dirichlet,2120,2057,0.7391509433962264,0.48663101604278075,0.02183379704912658,0.05594285906407942,0.04368815360676846,0.06762871410467221,0.023940560497903746,0.03410906201495284,0.03410906201495284,1
resnet1d,ptbxl_cpsc,42,em_prior,2120,2057,0.7391509433962264,0.48663101604278075,-0.005086138589140005,-0.018952556412794197,-0.025223563892160256,-0.014025912374029939,0.011197651518130318,-0.013866417823654192,-0.013866417823654192,0
resnet1d,ptbxl_cpsc,42,bbse_prior,2120,2057,0.7391509433962264,0.48663101604278075,0.012701955091350477,0.08895493016673181,0.07664197558773692,0.10109803005812372,0.024456054470386804,0.07625297507538134,0.07625297507538134,1
resnet1d,ptbxl_cpsc,43,ts,2120,2057,0.6858490566037736,0.5824015556635878,0.019698166233414895,0.018580851742874577,0.01450654947080584,0.020878868079434624,0.006372318608628785,-0.001117314490540318,-0.001117314490540318,1
resnet1d,ptbxl_cpsc,43,platt,2120,2057,0.6858490566037736,0.5824015556635878,0.015187006193431277,0.016846226145551202,0.006544296550679759,0.02624355086989131,0.01969925431921155,0.0016592199521199245,0.0016592199521199245,1
resnet1d,ptbxl_cpsc,43,isotonic,2120,2057,0.6858490566037736,0.5824015556635878,0.01164504940631849,0.015341213553335092,0.008161344054375198,0.022205121090566493,0.014043777036191295,0.003696164147016602,0.003696164147016602,1
resnet1d,ptbxl_cpsc,43,vector,2120,2057,0.6858490566037736,0.5824015556635878,0.012640674511343097,0.02300349559360959,0.013034027421563035,0.029196998746453946,0.01616297132489091,0.010362821082266493,0.010362821082266493,1
resnet1d,ptbxl_cpsc,43,matrix,2120,2057,0.6858490566037736,0.5824015556635878,0.007865643450389218,0.02395064536757216,0.014090340741498463,0.031372642194879403,0.01728230145338094,0.016085001917182942,0.016085001917182942,1
resnet1d,ptbxl_cpsc,43,dirichlet,2120,2057,0.6858490566037736,0.5824015556635878,0.007816404803598215,0.023970186893630063,0.011243999446759233,0.03098087024379368,0.01973687079703445,0.01615378209003185,0.01615378209003185,1
resnet1d,ptbxl_cpsc,43,em_prior,2120,2057,0.6858490566037736,0.5824015556635878,0.08644685299751198,0.04910274343136373,0.03130684355483569,0.06560552206867114,0.034298678513835446,-0.037344109566148254,-0.037344109566148254,1
resnet1d,ptbxl_cpsc,43,bbse_prior,2120,2057,0.6858490566037736,0.5824015556635878,0.02461260785850472,0.07471607828979458,0.054716684787376416,0.09165993093995883,0.03694324615258242,0.05010347043128986,0.05010347043128986,1
resnet1d,ptbxl_cpsc,44,ts,2120,2057,0.7693396226415095,0.5780262518230432,0.0635045142567079,0.08259289487126253,0.07721943965495813,0.08549926107800399,0.008279821423045855,0.01908838061455463,0.01908838061455463,1
resnet1d,ptbxl_cpsc,44,platt,2120,2057,0.7693396226415095,0.5780262518230432,0.05967628312633895,0.08121829712637613,0.07683898656110609,0.08480746823658929,0.007968481675483197,0.021542014000037177,0.021542014000037177,1
resnet1d,ptbxl_cpsc,44,isotonic,2120,2057,0.7693396226415095,0.5780262518230432,0.0581187048656998,0.0845664639153654,0.08051693655385962,0.08860259825224905,0.008085661698389424,0.026447759049665606,0.026447759049665606,1
resnet1d,ptbxl_cpsc,44,vector,2120,2057,0.7693396226415095,0.5780262518230432,0.0583410810276324,0.08859961442079603,0.08469669227723278,0.09288978993480064,0.008193097657567858,0.03025853339316363,0.03025853339316363,1
resnet1d,ptbxl_cpsc,44,matrix,2120,2057,0.7693396226415095,0.5780262518230432,0.05679409950124111,0.09217118632022636,0.0882428037823438,0.096405887607101,0.008163083824757209,0.03537708681898525,0.03537708681898525,1
resnet1d,ptbxl_cpsc,44,dirichlet,2120,2057,0.7693396226415095,0.5780262518230432,0.05680594678553406,0.09214303341580021,0.08818537458279643,0.09639463982211251,0.008209265239316074,0.035337086630266155,0.035337086630266155,1
resnet1d,ptbxl_cpsc,44,em_prior,2120,2057,0.7693396226415095,0.5780262518230432,0.020381478891411176,0.019548219454686044,0.010536241821271171,0.029144749205602016,0.018608507384330845,-0.0008332594367251311,-0.0008332594367251311,1
resnet1d,ptbxl_cpsc,44,bbse_prior,2120,2057,0.7693396226415095,0.5780262518230432,0.03131553365789104,0.031593382240871215,0.020333110428092754,0.043821155071914863,0.02348804464382211,0.00027784858298017523,0.00027784858298017523,1
resnet1d,ptbxl_cpsc,45,ts,2120,2057,0.7622641509433963,0.5789985415653864,7.658910026586696e-05,0.001613749275665488,0.001471479942594884,0.001684176331597196,0.00021269638900231198,0.0015371601753996211,0.0015371601753996211,1
resnet1d,ptbxl_cpsc,45,platt,2120,2057,0.7622641509433963,0.5789985415653864,0.005086586040132762,0.0006536594149653685,-0.0038609060960140564,0.005678748899017871,0.009539654995031928,-0.004432926625167394,-0.004432926625167394,0
resnet1d,ptbxl_cpsc,45,isotonic,2120,2057,0.7622641509433963,0.5789985415653864,-0.0048555693560038485,-0.002559292114057393,-0.007149356756523132,0.003140242900859178,0.01028959965738231,0.0022962772419464553,0.0022962772419464553,0
resnet1d,ptbxl_cpsc,45,vector,2120,2057,0.7622641509433963,0.5789985415653864,0.006372692106981305,0.004655762848964656,-0.0026578128863768047,0.012972289059223478,0.015630101945600283,-0.0017169292580166487,-0.0017169292580166487,0
resnet1d,ptbxl_cpsc,45,matrix,2120,2057,0.7622641509433963,0.5789985415653864,0.002723677926170634,0.012314797927111099,0.0059642174459961445,0.019009967244751694,0.01304574979875555,0.009591120000940465,0.009591120000940465,1
resnet1d,ptbxl_cpsc,45,dirichlet,2120,2057,0.7622641509433963,0.5789985415653864,0.0027247080681794614,0.012320057224663089,0.0059413054632096955,0.01913267155328952,0.013191366090079823,0.009595349156483628,0.009595349156483628,1
resnet1d,ptbxl_cpsc,45,em_prior,2120,2057,0.7622641509433963,0.5789985415653864,0.041413477865590693,0.01915915659031453,0.00630106753633832,0.033299936083344264,0.026998868547005943,-0.022254321275276163,-0.022254321275276163,1
resnet1d,ptbxl_cpsc,45,bbse_prior,2120,2057,0.7622641509433963,0.5789985415653864,0.027331533887457793,0.04117534916373913,0.025386945491761403,0.05745213770495527,0.032065192213193865,0.01384381527628134,0.01384381527628134,1
resnet1d,ptbxl_cpsc,46,ts,2120,2057,0.7108490566037736,0.5318424890617404,0.012604370658954304,0.0209261301974365,0.019046926926375145,0.022151289655400346,0.0031043627290252007,0.008321759538482194,0.008321759538482194,1
resnet1d,ptbxl_cpsc,46,platt,2120,2057,0.7108490566037736,0.5318424890617404,0.026032673171227608,0.016143077052856863,0.011649423475971381,0.02058049248553044,0.00893106900955906,-0.009889596118370744,-0.009889596118370744,1
resnet1d,ptbxl_cpsc,46,isotonic,2120,2057,0.7108490566037736,0.5318424890617404,0.017599413764767563,0.019534187862578184,0.014830368497939266,0.02428154373115804,0.009451175233218773,0.001934774097810621,0.001934774097810621,1
