direction,source,target,seed,shift,n_archs,archs,safety_rate,safety_count,safety_source_summary,raw_ece_mean,raw_brier_rel_mean,brier_impr_mean,ts_delta_ece_mean
ptbxl->chapman,ptbxl,chapman,45,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.22995753868916585,0.0760317042631155,0.009968150058845042,-0.02268337083937101
ptbxl->chapman,ptbxl,chapman,45,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2199433687652595,0.06779382252380478,0.008124717770503978,-0.025270798225129537
ptbxl->chapman,ptbxl,chapman,45,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.1868467835265628,0.0498733539879945,0.007122306171151269,-0.0247973632791387
ptbxl->chapman,ptbxl,chapman,45,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.6423135353317257,0.44605628781461065,0.033585516379585206,-0.024042551078827773
ptbxl->chapman,ptbxl,chapman,45,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5199342332364014,0.3565247150298658,0.026959034591935518,-0.025776734791693318
ptbxl->chapman,ptbxl,chapman,45,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3039588178863563,0.1431722101900334,0.01505180098349387,-0.0231144729922671
ptbxl->chapman,ptbxl,chapman,45,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.12246395604577584,0.03152736933471757,0.0017123625637185686,-0.02153842227736904
ptbxl->chapman,ptbxl,chapman,45,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.519186077416208,0.29721150590418854,0.02500821778529222,-0.021973023949180104
ptbxl->chapman,ptbxl,chapman,45,noise0,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.08632393879981154,0.021206642170451998,0.000599324968424882,-0.014253641274313692
ptbxl->chapman,ptbxl,chapman,45,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.12665930996592062,0.025299455546635926,0.003535814479515559,-0.024794947891886257
ptbxl->chapman,ptbxl,chapman,45,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.13493876141156103,0.027861772389665997,0.0035694512536880094,-0.024683986555326484
ptbxl->chapman,ptbxl,chapman,45,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.11241678442633474,0.020455991251772027,0.002169917964517685,-0.02465201285425932
ptbxl->chapman,ptbxl,chapman,46,fs125,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.540647658085313,0.37746616050338455,0.01703002836853587,-0.018152927548124947
ptbxl->chapman,ptbxl,chapman,46,fs250,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.24625221877306813,0.11427268534368037,0.007179560821591054,-0.018501039239682507
ptbxl->chapman,ptbxl,chapman,46,gain0.5,2,resnet1d+inceptiontime,0.0,0,2/2 computed,0.24022938276753292,0.13017531332025178,-0.002651864088240471,0.0019565341584939916
ptbxl->chapman,ptbxl,chapman,46,gain2.0,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.2131025576902005,0.05259815744268255,0.004246884579716005,-0.015887537938016096
ptbxl->chapman,ptbxl,chapman,46,leads1,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.906998317392126,0.8291825240397661,0.006715051690715512,-0.0031739039035592054
ptbxl->chapman,ptbxl,chapman,46,leads2,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.6792876066360664,0.5051548500066625,0.01473751924384109,-0.01273938462751495
ptbxl->chapman,ptbxl,chapman,46,leads3,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.423319174925494,0.2593884650252,0.005449072607393829,-0.020097377789748835
ptbxl->chapman,ptbxl,chapman,46,leads6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.1368876709963005,0.056912713317171154,0.0011635986577934292,-0.0038027360722331024
ptbxl->chapman,ptbxl,chapman,46,noise-6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.4003137636997097,0.17953187840616358,0.011153674050303486,-0.013491898822397819
ptbxl->chapman,ptbxl,chapman,46,noise0,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.20137821699735992,0.05427287664365499,0.0009290821906264794,-0.015512967371226725
ptbxl->chapman,ptbxl,chapman,46,noise12,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.14235373110417543,0.04638933751470724,0.0027332703640866977,-0.011825322482951227
ptbxl->chapman,ptbxl,chapman,46,noise24,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.14518233780135642,0.04795437193220411,0.0022806331510634974,-0.012619614711015296
ptbxl->chapman,ptbxl,chapman,46,noise6,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.13938749700972758,0.038363164180993156,0.001694955458685558,-0.014816134847222794
ptbxl->cpsc,ptbxl,cpsc,42,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5696494313487027,0.33939562360953957,0.25250260257788176,-0.28101633902998074
ptbxl->cpsc,ptbxl,cpsc,42,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3532228720629558,0.1795926590545541,0.14167027510545332,-0.24134053125282903
ptbxl->cpsc,ptbxl,cpsc,42,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.27707343796345674,0.09144417887723699,0.08041064862374141,-0.23151627373932854
ptbxl->cpsc,ptbxl,cpsc,42,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3677999880439991,0.19198888467873765,0.15661905904073387,-0.2394095631709372
ptbxl->cpsc,ptbxl,cpsc,42,leads1,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.2757500732530808,0.1404617956915767,0.10385483100887018,-0.09942757363952981
ptbxl->cpsc,ptbxl,cpsc,42,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.18350642369687523,0.05352180968363159,0.04254771285762372,-0.13936334246391682
ptbxl->cpsc,ptbxl,cpsc,42,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.26508513563914327,0.09413109623361313,0.08668048417560624,-0.22150457880439128
ptbxl->cpsc,ptbxl,cpsc,42,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.34414550028857005,0.1570257990429677,0.1339603125780254,-0.24067588910695395
ptbxl->cpsc,ptbxl,cpsc,42,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4194651997252281,0.20877828185616795,0.16966726607280785,-0.24218107662514596
ptbxl->cpsc,ptbxl,cpsc,42,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2681586099892931,0.10486171286164489,0.09577229322888592,-0.2105054638764488
ptbxl->cpsc,ptbxl,cpsc,42,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3681741451170819,0.17000006905836484,0.14823013850230188,-0.2671271070275216
ptbxl->cpsc,ptbxl,cpsc,42,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3875295911136929,0.18326343571474007,0.1582450590164412,-0.27456572503477217
ptbxl->cpsc,ptbxl,cpsc,42,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3318297163908754,0.1400835433669534,0.12648122743058418,-0.25067114929345136
ptbxl->cpsc,ptbxl,cpsc,43,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.36036508240703224,0.18045439877610886,0.12792352068794588,-0.18459622176205415
ptbxl->cpsc,ptbxl,cpsc,43,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.24600980953113039,0.11983728970214248,0.07724085298586951,-0.1461071542578323
ptbxl->cpsc,ptbxl,cpsc,43,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2578401780876723,0.0817582535157064,0.0687998729646371,-0.20998500311248086
ptbxl->cpsc,ptbxl,cpsc,43,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.40784276508911455,0.23283951773663075,0.16931061015328572,-0.21920725211252678
ptbxl->cpsc,ptbxl,cpsc,43,leads1,2,resnet1d+inceptiontime,0.5,1,2/2 computed,0.3318957827504593,0.21263363649685882,0.13308925730311685,-0.0853290903791575
ptbxl->cpsc,ptbxl,cpsc,43,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.23951593686929373,0.08653577297571091,0.0652467052445929,-0.12492207895668518
ptbxl->cpsc,ptbxl,cpsc,43,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.20508011293527506,0.056644076362481116,0.04534260677221419,-0.13769159771462883
ptbxl->cpsc,ptbxl,cpsc,43,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.33904057481114924,0.14701017029183966,0.12366900298787811,-0.25390201070602103
ptbxl->cpsc,ptbxl,cpsc,43,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4648471830622769,0.2677304011029008,0.19685637565868092,-0.23633903112347754
ptbxl->cpsc,ptbxl,cpsc,43,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2761243398173163,0.11686408230957866,0.09460541234779604,-0.1911375344231255
ptbxl->cpsc,ptbxl,cpsc,43,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.35085049723865686,0.15873415146509462,0.1318941670518434,-0.2543309123507835
ptbxl->cpsc,ptbxl,cpsc,43,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.36462285904385405,0.16765269991945336,0.13819853239213298,-0.26112594743182094
ptbxl->cpsc,ptbxl,cpsc,43,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3265509728304644,0.14500635751268665,0.12465979318613207,-0.2402966512681387
ptbxl->cpsc,ptbxl,cpsc,44,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.44917233837858755,0.23607163017745303,0.19045536892165466,-0.2911626313927344
ptbxl->cpsc,ptbxl,cpsc,44,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2946472971360777,0.09975551923677464,0.09170081261702541,-0.24525195473361994
ptbxl->cpsc,ptbxl,cpsc,44,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3342045154307066,0.12465575257472337,0.10185668632021622,-0.28223691390905364
ptbxl->cpsc,ptbxl,cpsc,44,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.34005510947087436,0.1512516430798952,0.13064190618771385,-0.2530244031046596
ptbxl->cpsc,ptbxl,cpsc,44,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5190259316837076,0.3061740294408016,0.2420453508467211,-0.2885050859607125
ptbxl->cpsc,ptbxl,cpsc,44,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.39932194537457366,0.20731080684737846,0.17532355505007746,-0.2648790220984214
ptbxl->cpsc,ptbxl,cpsc,44,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3386732263571368,0.1327093710002577,0.11070569282980638,-0.2837158160944723
ptbxl->cpsc,ptbxl,cpsc,44,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.34944034032076743,0.1634317406284537,0.1426291329816849,-0.2826385918744176
ptbxl->cpsc,ptbxl,cpsc,44,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2928702423063963,0.10121503922716721,0.09015719209475234,-0.19951245214377003
ptbxl->cpsc,ptbxl,cpsc,44,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.267996581150175,0.09391648162603958,0.08547964571923616,-0.20963373288978399
ptbxl->cpsc,ptbxl,cpsc,44,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.38963681129474514,0.1761132311354757,0.1592908738807515,-0.32890801714174284
ptbxl->cpsc,ptbxl,cpsc,44,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4079455540519964,0.193218109526824,0.1727985047629259,-0.3373413332063986
ptbxl->cpsc,ptbxl,cpsc,44,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3385274511986721,0.1376791985811791,0.12513266627802178,-0.2851152172800967
ptbxl->cpsc,ptbxl,cpsc,45,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4372435455930288,0.23026769931222402,0.19006328331612904,-0.2925720956513728
ptbxl->cpsc,ptbxl,cpsc,45,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.29935936052232026,0.13888223359398238,0.11083702497992537,-0.2074058545286532
ptbxl->cpsc,ptbxl,cpsc,45,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.24197631738319147,0.07700575763795135,0.05321401332000599,-0.14461151365703412
ptbxl->cpsc,ptbxl,cpsc,45,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.30698841375112407,0.1418073129512828,0.11465046866286566,-0.221238699835149
ptbxl->cpsc,ptbxl,cpsc,45,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4523345455103138,0.20928106364058927,0.17082811138776086,-0.264432067195157
ptbxl->cpsc,ptbxl,cpsc,45,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4761487329443953,0.25909280151439323,0.20915225537282295,-0.28402050869822015
ptbxl->cpsc,ptbxl,cpsc,45,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.24486427280961331,0.07689439276325814,0.061755762259075475,-0.16788093129674836
ptbxl->cpsc,ptbxl,cpsc,45,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2831068466073714,0.1289345072122181,0.1004393207353298,-0.20330575883321927
ptbxl->cpsc,ptbxl,cpsc,45,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3395096875544866,0.14757131370091445,0.13437069579650007,-0.23791876189531774
ptbxl->cpsc,ptbxl,cpsc,45,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2107171750779587,0.07178994969734637,0.05613906391600893,-0.1236948878796664
ptbxl->cpsc,ptbxl,cpsc,45,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3037089892275938,0.12950093456814488,0.10150301967947495,-0.22769997398664701
ptbxl->cpsc,ptbxl,cpsc,45,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3140724585194453,0.13631013993845853,0.10816376002805421,-0.23719908964737887
ptbxl->cpsc,ptbxl,cpsc,45,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.27888515807195047,0.11154753048302789,0.0872855911294797,-0.20280018826176843
ptbxl->cpsc,ptbxl,cpsc,46,fs125,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2440125870014525,0.086094355189829,0.06047416087477987,-0.16312404584550236
ptbxl->cpsc,ptbxl,cpsc,46,fs250,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.2372021395958677,0.07165044013567827,0.05784660569687064,-0.19876060744093182
ptbxl->cpsc,ptbxl,cpsc,46,gain0.5,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.21965604432894137,0.06267977069236563,0.050070063021760834,-0.16568624171344776
ptbxl->cpsc,ptbxl,cpsc,46,gain2.0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.373764681198219,0.16988872596266744,0.1238192955026815,-0.19713767033967677
ptbxl->cpsc,ptbxl,cpsc,46,leads1,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.5337579494818478,0.28819372452622327,0.18286354729444998,-0.20948696539717424
ptbxl->cpsc,ptbxl,cpsc,46,leads2,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.4798433926908382,0.243031101153141,0.1592167653264496,-0.20627489920046538
ptbxl->cpsc,ptbxl,cpsc,46,leads3,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.25008712612816025,0.08835071348228998,0.06764615768567828,-0.1527304354369312
ptbxl->cpsc,ptbxl,cpsc,46,leads6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3142206484755521,0.11265757674066762,0.09265536047755815,-0.20387903935523832
ptbxl->cpsc,ptbxl,cpsc,46,noise-6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.33855708428755804,0.15173827494939748,0.10264162547117812,-0.16075267401378762
ptbxl->cpsc,ptbxl,cpsc,46,noise0,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3673698413901286,0.1751769453676578,0.12046845362824357,-0.18326874685485292
ptbxl->cpsc,ptbxl,cpsc,46,noise12,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.3484397786886007,0.13789909614570978,0.1118154359286195,-0.2084278973127156
ptbxl->cpsc,ptbxl,cpsc,46,noise24,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.35614806943850275,0.1437799811990166,0.1157402032896186,-0.2102823161511531
ptbxl->cpsc,ptbxl,cpsc,46,noise6,2,resnet1d+inceptiontime,1.0,2,2/2 computed,0.33260374546731075,0.13056266364749408,0.10707487505651431,-0.20093106435464225
