pair,arch,seed,shift_name,shift_type,T_shift,T_relative,cal_entropy_mean,n_cal,fit_status
chapman_cpsc,resnet1d,46,gain0.5,gain,1.3479656950062853,1.003100564321904,0.34779047018702175,1979,ok
chapman_cpsc,resnet1d,46,gain2.0,gain,1.8089419318081816,1.3461400978857114,0.2957832469218384,1979,ok
chapman_cpsc,inceptiontime,42,baseline,none,1.43222664517785,1.0,0.38594457868896276,1979,ok
chapman_cpsc,inceptiontime,42,fs250,downsample,2.1422712169405944,1.4957627161548674,0.20725808578631247,1979,ok
chapman_cpsc,inceptiontime,42,fs125,downsample,2.595208922394304,1.8120099434904997,0.1896159144022754,1979,ok
chapman_cpsc,inceptiontime,42,leads6,leads,1.6034796562555358,1.1195711667942192,0.32801249276597394,1979,ok
chapman_cpsc,inceptiontime,42,leads3,leads,2.6358513771533656,1.8403870546801988,0.147664707114458,1979,ok
chapman_cpsc,inceptiontime,42,leads2,leads,1.7290456685855569,1.2072430536096113,0.40251882544507683,1979,ok
chapman_cpsc,inceptiontime,42,leads1,leads,1.949181019988099,1.360944531056434,0.4002368460876406,1979,ok
chapman_cpsc,inceptiontime,42,noise24,noise,1.4301000155782395,0.9985151584724592,0.38682484091820485,1979,ok
chapman_cpsc,inceptiontime,42,noise12,noise,1.3976047792428823,0.975826545294674,0.3990915968626278,1979,ok
chapman_cpsc,inceptiontime,42,noise6,noise,1.3307893561221593,0.9291751138709652,0.42340057919875074,1979,ok
chapman_cpsc,inceptiontime,42,noise0,noise,1.3186407973589207,0.9206928259564501,0.46613636590860485,1979,ok
chapman_cpsc,inceptiontime,42,noise-6,noise,2.895452258354139,2.0216438984030978,0.6820418530189853,1979,ok
chapman_cpsc,inceptiontime,42,gain0.5,gain,1.985783176557825,1.3865006514462912,0.22994582188483298,1979,ok
chapman_cpsc,inceptiontime,42,gain2.0,gain,1.5076141892949877,1.052636602154386,0.5017531389300155,1979,ok
chapman_cpsc,inceptiontime,43,baseline,none,1.263318103660529,1.0,0.42931352735099043,1979,ok
chapman_cpsc,inceptiontime,43,fs250,downsample,1.9744831245346854,1.562934243413056,0.2386963230412784,1979,ok
chapman_cpsc,inceptiontime,43,fs125,downsample,2.3934501087253794,1.8945743766278937,0.3057800175860916,1979,ok
chapman_cpsc,inceptiontime,43,leads6,leads,1.5325382656560345,1.213105599623267,0.35198411049643247,1979,ok
chapman_cpsc,inceptiontime,43,leads3,leads,1.2847946579932013,1.0170001160202191,0.7584694902408926,1979,ok
chapman_cpsc,inceptiontime,43,leads2,leads,1.4745789592012115,1.1672269675614901,0.7880349399426341,1979,ok
chapman_cpsc,inceptiontime,43,leads1,leads,2.4498274124964508,1.9392007487250837,0.6880663514552942,1979,ok
chapman_cpsc,inceptiontime,43,noise24,noise,1.264279101348302,1.0007606933558446,0.42959388292757533,1979,ok
chapman_cpsc,inceptiontime,43,noise12,noise,1.2543669494417629,0.9929145682367492,0.4372799932405217,1979,ok
chapman_cpsc,inceptiontime,43,noise6,noise,1.2460269866331997,0.9863129349787457,0.4585782478447255,1979,ok
chapman_cpsc,inceptiontime,43,noise0,noise,1.2213939923709491,0.9668142875748376,0.5380108741740607,1979,ok
chapman_cpsc,inceptiontime,43,noise-6,noise,1.4186617379507558,1.12296478126935,0.6536414129900625,1979,ok
chapman_cpsc,inceptiontime,43,gain0.5,gain,1.496615399479492,1.1846702704116818,0.4479795313107726,1979,ok
chapman_cpsc,inceptiontime,43,gain2.0,gain,1.3180906621066375,1.0433561098249144,0.5079380225735787,1979,ok
chapman_cpsc,inceptiontime,44,baseline,none,1.6118524350653665,1.0,0.3084986085984722,1979,ok
chapman_cpsc,inceptiontime,44,fs250,downsample,2.8902874006718133,1.7931464058337336,0.16176789961329366,1979,ok
chapman_cpsc,inceptiontime,44,fs125,downsample,2.6463807310520004,1.6418256866948742,0.1766127760354672,1979,ok
chapman_cpsc,inceptiontime,44,leads6,leads,1.662543099986645,1.0314487007734197,0.29404180978593114,1979,ok
chapman_cpsc,inceptiontime,44,leads3,leads,1.673178834124844,1.0380471547676078,0.3619216081240221,1979,ok
chapman_cpsc,inceptiontime,44,leads2,leads,1.4293165920616642,0.8867539986709144,0.611650273289655,1979,ok
chapman_cpsc,inceptiontime,44,leads1,leads,1.6678136129666226,1.0347185490953374,0.4495441448158299,1979,ok
chapman_cpsc,inceptiontime,44,noise24,noise,1.6105904886360274,0.9992170831511087,0.30923401379076165,1979,ok
chapman_cpsc,inceptiontime,44,noise12,noise,1.598024227315,0.9914209220090264,0.3208094329980761,1979,ok
chapman_cpsc,inceptiontime,44,noise6,noise,1.5254185645122975,0.9463760647856305,0.34872670497788644,1979,ok
chapman_cpsc,inceptiontime,44,noise0,noise,1.3148475246524867,0.8157369099356573,0.4931087856713156,1979,ok
chapman_cpsc,inceptiontime,44,noise-6,noise,0.8216059171840489,0.5097277513190777,0.9109668951977064,1979,ok
chapman_cpsc,inceptiontime,44,gain0.5,gain,2.164987417092138,1.343167258983196,0.21772418820652636,1979,ok
chapman_cpsc,inceptiontime,44,gain2.0,gain,1.2938106422051439,0.8026855399779045,0.5883093061301475,1979,ok
chapman_cpsc,inceptiontime,45,baseline,none,1.2438574053340865,1.0,0.38927739155171903,1979,ok
chapman_cpsc,inceptiontime,45,fs250,downsample,2.6729669385534183,2.1489335731658796,0.16563271696765644,1979,ok
chapman_cpsc,inceptiontime,45,fs125,downsample,2.9318603974855915,2.357071144098005,0.1458896375264964,1979,ok
chapman_cpsc,inceptiontime,45,leads6,leads,1.4734118538213674,1.1845504536957956,0.33436100786524336,1979,ok
chapman_cpsc,inceptiontime,45,leads3,leads,1.2432619769648239,0.999521304960915,0.5748194254243255,1979,ok
chapman_cpsc,inceptiontime,45,leads2,leads,1.0907376618832818,0.8768992789734782,0.6928781478203532,1979,ok
chapman_cpsc,inceptiontime,45,leads1,leads,1.209188348983762,0.9721277887628825,0.671350334709268,1979,ok
chapman_cpsc,inceptiontime,45,noise24,noise,1.2434761530490817,0.9996934919683157,0.38979074598328944,1979,ok
chapman_cpsc,inceptiontime,45,noise12,noise,1.2177256624255646,0.9789913676628366,0.4022764119599966,1979,ok
chapman_cpsc,inceptiontime,45,noise6,noise,1.1614379415612912,0.9337388165079434,0.4381738226321931,1979,ok
chapman_cpsc,inceptiontime,45,noise0,noise,1.1299394780645586,0.9084156055340357,0.5414130543214327,1979,ok
chapman_cpsc,inceptiontime,45,noise-6,noise,1.633278940342564,1.3130757057348412,0.6508869936506861,1979,ok
chapman_cpsc,inceptiontime,45,gain0.5,gain,1.6929064015190687,1.361013243366407,0.3103210046271195,1979,ok
chapman_cpsc,inceptiontime,45,gain2.0,gain,1.4600177767438784,1.1737822763950452,0.629908406649877,1979,ok
chapman_cpsc,inceptiontime,46,baseline,none,1.4799010640794665,1.0,0.27244712206378363,1979,ok
chapman_cpsc,inceptiontime,46,fs250,downsample,2.537979208697278,1.7149654597187287,0.16477746450425027,1979,ok
chapman_cpsc,inceptiontime,46,fs125,downsample,2.6851304730682735,1.814398636667302,0.13756366799099015,1979,ok
chapman_cpsc,inceptiontime,46,leads6,leads,1.4851523368964015,1.0035483945139274,0.2586203949664548,1979,ok
chapman_cpsc,inceptiontime,46,leads3,leads,1.2056482270584663,0.8146816407679307,0.5735682549204364,1979,ok
chapman_cpsc,inceptiontime,46,leads2,leads,1.3129449359736154,0.8871842637604279,0.6062151759291831,1979,ok
chapman_cpsc,inceptiontime,46,leads1,leads,1.4044097419886414,0.9489889399209382,0.5377790284086712,1979,ok
chapman_cpsc,inceptiontime,46,noise24,noise,1.478464017840893,0.9990289578989745,0.27334395154155017,1979,ok
