pair,arch,seed,bin_idx,n_cal_bin,n_id_bin,n_ood_bin,T_bin,T_global,bin_entropy_lo,bin_entropy_hi,bin_entropy_mean,id_rel_raw,id_rel_binned_T,id_rel_global_T,id_delta_binned_vs_raw,id_delta_global_vs_raw,id_delta_binned_vs_global,ood_rel_raw,ood_rel_binned_T,ood_rel_global_T,ood_delta_binned_vs_raw,ood_delta_global_vs_raw,ood_delta_binned_vs_global,fit_status
chapman_ptbxl,inceptiontime,46,3,405,778,549,0.9973087993451246,1.0741812157736539,0.48815562287547515,0.7550330716590102,0.6215193274027304,0.0011593113827549854,0.0011992600526982715,0.0021756144258795514,3.994866994328611e-05,0.001016303043124566,-0.00097635437318128,0.02597638276169996,0.02654053750128826,0.018785178198853125,0.0005641547395883011,-0.007191204562846835,0.007755359302435136,ok
chapman_ptbxl,inceptiontime,46,4,405,810,907,1.0907954470803634,1.0741812157736539,0.7550330716590102,inf,0.9706154237839791,0.002442588957764297,0.0024952519573123847,0.002444913956428412,5.266299954808772e-05,2.3249986641151084e-06,5.0338000883972615e-05,0.00859456251418532,0.005625904764249414,0.006494789147844683,-0.0029686577499359055,-0.0020997733663406367,-0.0008688843835952687,ok
chapman_cpsc,resnet1d,42,0,396,825,130,1.1504695244435812,1.5364023448258783,-inf,0.03133642150938045,0.02490575444878905,7.749199267169256e-07,2.7839515942346473e-05,0.0008654319723736431,2.7064596015629548e-05,0.0008646570524469263,-0.0008375924564312967,0.0012369607873218332,0.0009468628564177408,4.313406793990905e-05,-0.00029009793090409243,-0.001193826719381924,0.0009037287884778318,ok
chapman_cpsc,resnet1d,42,1,396,776,155,0.8482314434938276,1.5364023448258783,0.03133642150938045,0.06221795621771277,0.043326194899270316,1.4343819691594426e-06,2.8131551140935443e-05,0.0015248236481987362,2.6697169171776e-05,0.0015233892662295768,-0.0014966920970578008,0.02204583559077473,0.023264972222736338,0.011611665121260587,0.0012191366319616072,-0.010434170469514144,0.011653307101475751,ok
chapman_cpsc,resnet1d,42,2,395,823,459,1.1370382635007412,1.5364023448258783,0.06221795621771277,0.27725126603744915,0.14636889549169171,0.0001435949026585998,0.0010178390839534585,0.004804277268553785,0.0008742441812948587,0.004660682365895185,-0.003786438184600327,0.11314269205537639,0.10118097138154053,0.06304808215551036,-0.011961720673835857,-0.05009460989986603,0.03813288922603017,ok
chapman_cpsc,resnet1d,42,3,396,803,501,1.5118272457252535,1.5364023448258783,0.27725126603744915,0.4932875707712859,0.3733169571338922,0.0006462214234982428,0.007443689309253725,0.008311581574548,0.006797467885755483,0.007665360151049757,-0.0008678922652942747,0.17844244541511062,0.09465291810121643,0.0922585650812768,-0.08378952731389419,-0.08618388033383381,0.0023943530199396212,ok
chapman_cpsc,resnet1d,42,4,396,731,812,3.46488924087724,1.5364023448258783,0.4932875707712859,inf,0.6735376065403834,0.013156534772822106,0.02867476291302789,0.0054392469436112196,0.015518228140205783,-0.007717287829210886,0.02323551596941667,0.20152979758145365,0.04042603759675842,0.12319585396215796,-0.16110375998469523,-0.07833394361929569,-0.08276981636539954,ok
chapman_cpsc,resnet1d,43,0,396,790,141,1.0637737780488865,1.2230061126829146,-inf,0.07049394259880985,0.060369681218900975,1.823691845884998e-05,6.212723345778066e-05,0.0004072133175169726,4.389031499893068e-05,0.0003889763990581226,-0.00034508608405919194,0.012324234731144908,0.01151976450273516,0.00898891983954413,-0.0008044702284097476,-0.0033353148916007783,0.0025308446631910307,ok
chapman_cpsc,resnet1d,43,1,396,741,125,1.115055235256256,1.2230061126829146,0.07049394259880985,0.10282624939336936,0.08425486934165537,7.586897344041494e-06,0.00014698730270578628,0.0005501674782697646,0.0001394004053617448,0.0005425805809257231,-0.0004031801755639783,0.037679175495754336,0.03405703392919489,0.02992882676541544,-0.0036221415665594475,-0.007750348730338894,0.004128207163779447,ok
chapman_cpsc,resnet1d,43,2,395,853,435,1.0107657076956984,1.2230061126829146,0.10282624939336936,0.47016480208210615,0.21325882464564644,5.0692951204232346e-05,2.762672224351136e-05,0.0016126291290789998,-2.3066228960720987e-05,0.0015619361778747675,-0.0015850024068354885,0.12037252771517143,0.11886254811705194,0.0895912120259445,-0.001509979598119493,-0.03078131568922693,0.029271336091107436,ok
chapman_cpsc,resnet1d,43,3,396,787,503,0.8916999860336985,1.2230061126829146,0.47016480208210615,0.6152329233597134,0.5304988144268383,0.0007994055117323412,0.00026349008719442986,0.007810072101635427,-0.0005359154245379113,0.007010666589903086,-0.0075465820144409975,0.19119602911268793,0.21420579502870238,0.13718400153987503,0.023009765916014446,-0.0540120275728129,0.07702179348882734,ok
chapman_cpsc,resnet1d,43,4,396,787,853,2.4736409651712896,1.2230061126829146,0.6152329233597134,inf,0.7840038019535379,0.008107623136082502,0.026651994961155542,0.008160156316940918,0.01854437182507304,5.253318085841549e-05,0.018491838644214623,0.1726967093192483,0.05534576320187027,0.137275309438303,-0.11735094611737804,-0.03542139988094531,-0.08192954623643273,ok
chapman_cpsc,resnet1d,44,0,396,757,121,1.1311126944763032,1.323635022792341,-inf,0.03641651688633899,0.025149664797556297,3.5721647034158286e-05,4.8952102779693005e-06,5.190342982900763e-05,-3.082643675618899e-05,1.6181782794849347e-05,-4.7008219551038334e-05,0.0029747673930486255,0.0025737332561887017,0.0016981955053236182,-0.00040103413685992377,-0.0012765718877250072,0.0008755377508650835,ok
chapman_cpsc,resnet1d,44,1,396,795,161,1.2587351201392247,1.323635022792341,0.03641651688633899,0.06320265806845315,0.04913138151399039,2.6546787285581257e-07,0.00024363902304519062,0.00045977733829429115,0.00024337355517233482,0.00045951187042143535,-0.00021613831524910053,0.029833950690381316,0.02434994947880863,0.02251397699037815,-0.005484001211572685,-0.007319973700003167,0.0018359724884304818,ok
chapman_cpsc,resnet1d,44,2,395,880,559,1.1142328583865488,1.323635022792341,0.06320265806845315,0.31355963353444505,0.12312781705653641,0.0005419226893436281,0.00011674964060031096,0.0004722370316938646,-0.00042517304874331715,-6.968565764976347e-05,-0.0003554873910935537,0.1283257507169159,0.11775860009292922,0.09546275233464915,-0.01056715062398668,-0.03286299838226675,0.02229584775828007,ok
chapman_cpsc,resnet1d,44,3,396,713,573,1.1671932721711509,1.323635022792341,0.31355963353444505,0.6618143965223496,0.5059006672909261,0.00025415272874386246,0.00221526328119427,0.006526262256711664,0.0019611105524504078,0.006272109527967801,-0.004310998975517394,0.2023538927070798,0.16466386178638123,0.13356485651006805,-0.03769003092069856,-0.06878903619701174,0.03109900527631318,ok
chapman_cpsc,resnet1d,44,4,396,813,643,2.3518889849831472,1.323635022792341,0.6618143965223496,inf,0.8785552223116734,0.005282184415034107,0.019132084629959578,0.0010701097506671446,0.013849900214925472,-0.004212074664366962,0.018061974879292432,0.16690696840214575,0.049589168868204685,0.11706304673789357,-0.11731779953394106,-0.04984392166425218,-0.06747387786968889,ok
chapman_cpsc,resnet1d,45,0,396,745,149,0.4491151149319718,1.5302028878708633,-inf,0.01619590601990138,0.01232190706412186,1.5306700030836375e-06,7.20594100003553e-06,0.0002784567033383431,5.675270996951893e-06,0.00027692603333525945,-0.00027125076233830756,0.0034795760646715835,0.00364846371569878,0.0017097202311585106,0.0001688876510271965,-0.0017698558335130729,0.0019387434845402694,ok
chapman_cpsc,resnet1d,45,1,396,802,140,1.2403377339996786,1.5302028878708633,0.01619590601990138,0.032990750763798184,0.0221383043085704,4.2240799671763664e-06,3.3059322731388654e-05,0.0006151288204859918,2.8835242764212288e-05,0.0006109047405188154,-0.0005820694977546031,0.02836594280141359,0.025753485048828833,0.01993064664913855,-0.002612457752584757,-0.008435296152275038,0.005822838399690281,ok
chapman_cpsc,resnet1d,45,2,395,795,433,1.2226005490094918,1.5302028878708633,0.032990750763798184,0.19118927289249896,0.08656065475461934,0.0006402395754737748,4.036359521716588e-05,0.0013117593397828813,-0.0005998759802566089,0.0006715197643091065,-0.0012713957445657155,0.08311014690365913,0.07117937823120671,0.05144995803288361,-0.011930768672452421,-0.03166018887077552,0.0197294201983231,ok
chapman_cpsc,resnet1d,45,3,396,848,721,1.6339262155067047,1.5302028878708633,0.19118927289249896,0.548856917756258,0.3682688530129972,0.001213230641175272,0.009848882855114744,0.006521877539603715,0.008635652213939473,0.005308646898428443,0.0033270053155110297,0.27273368271226955,0.15518939303724252,0.17005240273209762,-0.11754428967502703,-0.10268127998017193,-0.0148630096948551,ok
chapman_cpsc,resnet1d,45,4,396,768,614,2.5777951588032786,1.5302028878708633,0.548856917756258,inf,0.711488677435764,0.011773006543567627,0.014191919818656007,0.0018832339284983774,0.002418913275088379,-0.00988977261506925,0.01230868589015763,0.18552676654461014,0.06068126379511909,0.11779183988012919,-0.12484550274949105,-0.06773492666448096,-0.0571105760850101,ok
chapman_cpsc,resnet1d,46,0,396,784,135,1.002271419707357,1.3437991592772258,-inf,0.04351303308789595,0.03657585475657594,2.6922455834542503e-05,2.6182155331788692e-05,0.00021329488973943566,-7.403005027538109e-07,0.00018637243390489316,-0.00018711273440764697,0.03516480693294599,0.03513761128398235,0.02808054002984408,-2.7195648963640462e-05,-0.0070842669031019115,0.007057071254138271,ok
chapman_cpsc,resnet1d,46,1,396,770,160,1.1353901084499114,1.3437991592772258,0.04351303308789595,0.06788121439663675,0.0529660794531821,1.4689580070446791e-05,1.502974721870476e-05,0.0004938499615827429,3.401671482579694e-07,0.0004791603815122961,-0.0004788202143640381,0.04440407158079385,0.0411777195302249,0.03401750614486279,-0.0032263520505689466,-0.010386565435931056,0.007160213385362109,ok
