direction,source,target,arch,seed,shift,shift_type,raw_ece,raw_brier_rel,ts_brier_rel,ts_delta_ece,brier_rel_improvement,safety,safety_source
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,leads6,leads,0.32517843014662096,0.12460521546406723,0.024159559662371613,-0.20615575782487644,0.10044565580169562,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,leads3,leads,0.3587311359647049,0.1442933251063674,0.03672646070810186,-0.2129375487880695,0.10756686439826553,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,leads2,leads,0.5882946202362939,0.33834318655039264,0.124287804174332,-0.23625447008898826,0.21405538237606064,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,leads1,leads,0.5675108630144805,0.32632760171238073,0.11692358303149178,-0.22512374774200217,0.20940401868088895,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,noise24,noise,0.3548270392441883,0.14731806947235204,0.030553836599701845,-0.20662557475874496,0.1167642328726502,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,noise12,noise,0.3429522675457481,0.13932351440877855,0.028531849972407944,-0.20305001709764434,0.1107916644363706,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,noise6,noise,0.3386741651986013,0.1414648134365906,0.02938947584118866,-0.19364587767747737,0.11207533759540193,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,noise0,noise,0.5179185605769395,0.29821886120366414,0.10582819695802193,-0.1993396932568396,0.19239066424564222,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,noise-6,noise,0.47884552673456443,0.25344254259785864,0.09230458478282057,-0.1865656473931543,0.1611379578150381,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,gain0.5,gain,0.27561588968986706,0.0911154876318909,0.021643504736324207,-0.19728841186574236,0.06947198289556669,1,computed
ptbxl->cpsc,ptbxl,cpsc,inceptiontime,46,gain2.0,gain,0.4218089153156265,0.2155184564253289,0.0680550187818088,-0.18470282980138464,0.1474634376435201,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,fs250,downsample,0.6914199245710693,0.4983586570140635,0.4848362371218054,-0.0113898190098779,0.013522419892258108,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,fs125,downsample,0.6695424584680831,0.46866281548608124,0.4462459387361034,-0.01867755594409748,0.022416876749977832,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,leads6,leads,0.23612576429007603,0.08829744801160627,0.0770767247700385,-0.02937085340775583,0.011220723241567768,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,leads3,leads,0.5359211851855705,0.29459037485739104,0.2672305331345683,-0.023268763895122446,0.027359841722822742,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,leads2,leads,0.516346951879922,0.27429892976641096,0.24867591061384137,-0.022792824942898193,0.025623019152569593,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,leads1,leads,0.6731639407915518,0.4514429445870032,0.40835682042675053,-0.032819113766071384,0.04308612416025265,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,noise24,noise,0.23974654205579582,0.08214051753948709,0.07106310228234788,-0.031091295018348702,0.011077415257139206,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,noise12,noise,0.23814420125978503,0.08341149903427345,0.07219912711402986,-0.03138062132554029,0.011212371920243588,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,noise6,noise,0.23212648216199344,0.08802656875649609,0.07420039535853878,-0.031231379838537576,0.013826173397957303,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,noise0,noise,0.23814825535126277,0.09697221185826123,0.0815141000322166,-0.02950998824785442,0.015458111826044632,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,noise-6,noise,0.20414633459147002,0.057936209988947794,0.04759322563650974,-0.02159677695237655,0.010342984352438057,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,gain0.5,gain,0.29652413487820994,0.12796859942826994,0.11668778779076827,-0.02091471605560874,0.011280811637501664,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,42,gain2.0,gain,0.4988523104826702,0.26274872693144385,0.23009484954134019,-0.03229429759168173,0.03265387739010367,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,fs250,downsample,0.5523975211028758,0.325365569673325,0.30321078611343494,-0.020821418242937928,0.022154783559890034,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,fs125,downsample,0.5328124220511435,0.3022928199633393,0.27222322534077537,-0.025559914594424638,0.030069594622563922,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,leads6,leads,0.24774806771924585,0.0860710434801199,0.0756055081892335,-0.027224515246806552,0.010465535290886396,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,leads3,leads,0.5288405341605535,0.28289788959354034,0.2490104364669806,-0.03332556278708232,0.03388745312655975,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,leads2,leads,0.6456416268057019,0.41698635224845326,0.37825560053041535,-0.03062784839931465,0.038730751718037915,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,leads1,leads,0.6233612634954052,0.38721046906058143,0.3415175690335953,-0.03836410073156693,0.045692900026986116,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,noise24,noise,0.2719308574368778,0.08008536673258018,0.06909722113065495,-0.02918093118976453,0.010988145601925237,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,noise12,noise,0.26952390454239844,0.07865301327647803,0.06630199627929248,-0.02907782767964906,0.012351016997185549,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,noise6,noise,0.2637422241804368,0.07502815011233832,0.06500663352086195,-0.029570069689971445,0.010021516591476376,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,noise0,noise,0.23055489938723722,0.07098898240205995,0.05822711402089724,-0.028900268310596194,0.012761868381162708,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,noise-6,noise,0.2856104984553348,0.11856864941987622,0.10149175040834989,-0.02616465693139136,0.017076899011526328,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,gain0.5,gain,0.22057540776479714,0.07719739992927124,0.06714744225030073,-0.02350510093691449,0.010049957678970517,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,43,gain2.0,gain,0.41261980449307956,0.19503034126916255,0.1734896578783175,-0.024791323250433428,0.021540683390845056,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,fs250,downsample,0.5141569105266679,0.29280736346510655,0.28236373462945624,-0.013129763134497652,0.01044362883565031,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,fs125,downsample,0.44884479781999964,0.23960846850143622,0.22613471200347618,-0.01728781078633923,0.013473756497960038,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,leads6,leads,0.2460193254111313,0.08361232577369818,0.07887616485560525,-0.015366802617436642,0.004736160918092924,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,leads3,leads,0.25244693493580633,0.10258700848748986,0.09166345519449995,-0.0158664497236867,0.010923553292989913,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,leads2,leads,0.3739945454634915,0.16791709564806,0.1548172632430755,-0.016737747449486085,0.013099832404984524,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,leads1,leads,0.18781680609178217,0.06545219898846692,0.05906719199753205,-0.008692545238181804,0.0063850069909348744,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,noise24,noise,0.2551025679979573,0.07407024683350684,0.06722160752406581,-0.01732990172025861,0.006848639309441032,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,noise12,noise,0.25123309182166653,0.07202797962803029,0.06434488279777581,-0.017550638039798255,0.007683096830254477,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,noise6,noise,0.2412268824374372,0.06519523695158184,0.05900008217026122,-0.018375965140140532,0.006195154781320628,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,noise0,noise,0.16680110292852868,0.0329896662272237,0.026519139171566425,-0.019414259554799,0.006470527055657274,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,noise-6,noise,0.15602750320422673,0.02711273300677064,0.021113403855245932,-0.017649524376198045,0.005999329151524707,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,gain0.5,gain,0.25156048076457765,0.10613363402026763,0.09811318775135958,-0.011762117595823296,0.008020446268908049,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,44,gain2.0,gain,0.5421601951464551,0.3128628112585996,0.29891343275842475,-0.012728597697017952,0.013949378500174858,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,fs250,downsample,0.6420303540895657,0.4333100227945781,0.4361702703162612,0.0022534664023127204,-0.0028602475216831236,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,fs125,downsample,0.7559970680166931,0.5747554826817624,0.5767154806851799,0.0012203188148572908,-0.001959998003417507,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,leads6,leads,0.33713293736237193,0.17543534194923407,0.17758080291265693,0.003002897141729244,-0.002145460963422857,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,leads3,leads,0.44145165630204636,0.23732062515083222,0.23885242839483764,0.003055893531840548,-0.0015318032440054252,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,leads2,leads,0.2832670430892925,0.09210069444396485,0.09458960055124528,0.004475608218126037,-0.0024889061072804336,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,leads1,leads,0.3084879904812094,0.09787790557745771,0.10028394712654556,0.004075304592675244,-0.002406041549087856,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,noise24,noise,0.24450837723438296,0.10849508592196708,0.11001296595251743,0.0035727273473183663,-0.0015178800305503531,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,noise12,noise,0.24443705438714666,0.10535824549134581,0.10783507727400538,0.0035574671642144007,-0.002476831782659561,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,noise6,noise,0.2560322075500363,0.11441214702924725,0.11664080724892398,0.003454169788304595,-0.0022286602196767286,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,noise0,noise,0.4424064262626771,0.21538796950834987,0.2189230510164988,0.0034058024041670465,-0.003535081508148935,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,noise-6,noise,0.6845936190965647,0.4668401884344915,0.4713475197869012,0.0033058787295431324,-0.004507331352409716,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,gain0.5,gain,0.612617520506614,0.39069095078883354,0.3939653502938394,0.0026483935293392102,-0.003274399505005854,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,45,gain2.0,gain,0.21798563164196713,0.07509526058020326,0.07773748766631425,0.003589687601015995,-0.0026422270861109903,0,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,fs250,downsample,0.735686807846127,0.5407802123507662,0.5331359755163326,-0.00502241028437822,0.007644236834433604,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,fs125,downsample,0.7415746494997693,0.5466895884234133,0.5351596837636793,-0.007607449453147841,0.011529904659734025,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,leads6,leads,0.23091134144553693,0.08344318867913493,0.08042290580750353,-0.010524308564374113,0.003020282871631405,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,leads3,leads,0.6992875216883796,0.48740626481163274,0.4686913631664227,-0.013392862607301104,0.018714901645210058,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,leads2,leads,0.6810041802668668,0.4624478010116646,0.4428764843218077,-0.014761551505432235,0.0195713166898569,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,leads1,leads,0.6420159203328086,0.4159773906019886,0.3950135135373497,-0.01627375011806398,0.02096387706463887,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,noise24,noise,0.2382612588799059,0.07387510559004742,0.06851744862319165,-0.014866951272722334,0.005357656966855778,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,noise12,noise,0.2367834821459818,0.0700990026427756,0.06741286855438133,-0.015286039097838156,0.002686134088394271,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,noise6,noise,0.2401483020128086,0.0689811256788877,0.06361409800597875,-0.015508034605060006,0.005367027672908947,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,noise0,noise,0.21215016192188055,0.05332608139817781,0.047936697781691906,-0.015594450340904203,0.005389383616485902,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,noise-6,noise,0.4336917372681026,0.19551502195040052,0.18420488984988473,-0.012290355090121996,0.01131013210051579,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,gain0.5,gain,0.27868236635745763,0.12366214279554988,0.11718685753197536,-0.00797780884316207,0.006475285263574521,1,computed
chapman->ptbxl,chapman,ptbxl,resnet1d,46,gain2.0,gain,0.32112224946673995,0.10945158952164616,0.10065963403584498,-0.013178856483580192,0.008791955485801181,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,fs250,downsample,0.6978619725656479,0.499015817077825,0.5018957113658087,0.0021702469858556617,-0.0028798942879836864,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,fs125,downsample,0.7571771479397792,0.5761615090614948,0.5775626889896324,0.0010419811509465582,-0.001401179928137597,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,leads6,leads,0.33281516257154514,0.17463849327187714,0.1773601072815676,0.003079461590017929,-0.002721614009690454,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,leads3,leads,0.28315195985729347,0.10362964834897673,0.10506008996206243,0.004207617675294428,-0.0014304416130856978,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,leads2,leads,0.20441692582950374,0.04822551766765685,0.04994993414993979,0.005001909478411143,-0.0017244164822829422,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,leads1,leads,0.18663021770002805,0.039929807703543034,0.041826144403645744,0.004440118423606615,-0.0018963367001027104,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,noise24,noise,0.2592184732644479,0.13644728492960373,0.13736624335562073,0.0026693018329101426,-0.000918958426016997,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,noise12,noise,0.29463990385555383,0.1517843665333965,0.15384697185279356,0.003318489818327608,-0.0020626053193970595,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,noise6,noise,0.38752804491989185,0.20530616158916326,0.20896213534415548,0.004020861087276895,-0.0036559737549922144,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,noise0,noise,0.5267873397887949,0.2968074856975982,0.301420980629334,0.0045025956379439735,-0.004613494931735795,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,noise-6,noise,0.38261367779356936,0.15382118086057192,0.1572241149823198,0.004567635779775758,-0.003402934121747886,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,gain0.5,gain,0.5293258609916179,0.3109840615088526,0.3154357133408191,0.003548863837860572,-0.004451651831966497,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,42,gain2.0,gain,0.5565270645337318,0.3278317301094381,0.3329825452394568,0.004568325007581087,-0.005150815130018693,0,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,fs250,downsample,0.5566111608619045,0.3545205867878872,0.3480846924338622,-0.006847307712357753,0.006435894354025029,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,fs125,downsample,0.5910736475386363,0.391823229595969,0.3859112835015215,-0.006172387764510678,0.005911946094447507,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,leads6,leads,0.40281109053944314,0.21549472163675343,0.20773057836139572,-0.008760124505422295,0.00776414327535771,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,leads3,leads,0.29868143689633564,0.1360565311779466,0.13233844036976347,-0.007909412936198734,0.0037180908081831388,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,leads2,leads,0.24224390872639404,0.1008623660114841,0.09735156701105419,-0.008084792750257502,0.003510799000429915,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,leads1,leads,0.2524509322594914,0.08527027762771791,0.07682573493640595,-0.008737398467930507,0.008444542691311965,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,noise24,noise,0.25073137060589884,0.11926091511195751,0.11520256092955439,-0.009478676984388562,0.0040583541824031205,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,noise12,noise,0.254829000129416,0.12117077759455053,0.11767247297171769,-0.008768231696713896,0.0034983046228328346,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,noise6,noise,0.2678672547376494,0.12414454729488915,0.11842317996469304,-0.009499023323750189,0.0057213673301961115,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,noise0,noise,0.2822240783138937,0.12086866920268508,0.11449838680177628,-0.010407716487649876,0.006370282400908797,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,noise-6,noise,0.2661446350143672,0.10538497408185668,0.09810535612270561,-0.01076410290614499,0.007279617959151066,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,gain0.5,gain,0.544849175067033,0.33218517034329453,0.32604615663614334,-0.008029592043706013,0.006139013707151197,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,43,gain2.0,gain,0.2733102583884468,0.12246683851546444,0.11802999748692158,-0.011220378729622948,0.0044368410285428594,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,fs250,downsample,0.6094546793762976,0.3940938170780111,0.38365195639933797,-0.008718939890006938,0.010441860678673143,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,fs125,downsample,0.6677445698860318,0.4670299198175424,0.45786213666416026,-0.006939813647845794,0.009167783153382125,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,leads6,leads,0.3290218195001184,0.15677347724728313,0.14916827833034296,-0.012732527758652856,0.00760519891694017,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,leads3,leads,0.2815854839898345,0.11012241340008971,0.10268315894857741,-0.012211566542783159,0.007439254451512306,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,leads2,leads,0.2597763931608212,0.10910529534533445,0.10487850070096055,-0.011780033295696601,0.0042267946443738935,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,leads1,leads,0.5510435109187178,0.3069596618739415,0.2869230458868109,-0.01907049987674414,0.020036615987130635,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,noise24,noise,0.2543518859883038,0.11495481048844547,0.10850368601897609,-0.013907107612281644,0.0064511244694693826,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,noise12,noise,0.2531897596201177,0.11642483538350828,0.11021311395359831,-0.012357144881039533,0.006211721429909972,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,noise6,noise,0.2841996162691243,0.12992915087075627,0.12271060834193225,-0.013169680859758504,0.007218542528824021,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,noise0,noise,0.3527443500343912,0.1642961881009521,0.14940760283816712,-0.016313405994478947,0.01488858526278497,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,noise-6,noise,0.44347230887075506,0.21397204197901734,0.19576561277017046,-0.018550000908098385,0.01820642920884688,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,gain0.5,gain,0.5678965772114888,0.3523486628802776,0.3406207523027387,-0.010865912319835247,0.011727910577538914,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,44,gain2.0,gain,0.44494158524339733,0.22071983436836334,0.20701950818618395,-0.014452478100376531,0.013700326182179395,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,fs250,downsample,0.6113495694741106,0.40471087840354014,0.38748925275366264,-0.01532274895123642,0.017221625649877503,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,fs125,downsample,0.7530410283777252,0.5727687077341072,0.5636177022019462,-0.006312237914868235,0.009151005532160972,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,leads6,leads,0.4290691458398502,0.2335725356139849,0.2162479631123384,-0.020472631351437287,0.017324572501646485,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,leads3,leads,0.43522250984161387,0.20611583676310363,0.187211976412291,-0.022615768637230027,0.018903860350812624,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,leads2,leads,0.17732746932108495,0.03690359404105873,0.02989201623640164,-0.0158378533349961,0.007011577804657092,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,leads1,leads,0.40077525229933647,0.1630652517586277,0.14163485637933582,-0.026725916144021755,0.021430395379291894,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,noise24,noise,0.2702439479062209,0.12986563322334063,0.11825061393215631,-0.02371500350162617,0.011615019291184317,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,noise12,noise,0.27255917834244847,0.12866151184947267,0.11459043609294152,-0.024891448095798407,0.014071075756531146,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,noise6,noise,0.2563655284313803,0.11754055863345224,0.10297860487960724,-0.02612747678112734,0.014561953753845003,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,noise0,noise,0.2393829513906469,0.08545020357200575,0.07002150824643336,-0.02695295507893522,0.015428695325572395,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,noise-6,noise,0.29306758867874233,0.09704628355417694,0.08099687552319428,-0.02490690103644999,0.016049408030982662,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,gain0.5,gain,0.6735732038792329,0.4577572910511787,0.431522854672842,-0.01972904547185106,0.026234436378336667,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,45,gain2.0,gain,0.3150556104038117,0.11654837590392683,0.10133637413984081,-0.02377876263288059,0.01521200176408602,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,fs250,downsample,0.7307299281426097,0.5400459923205734,0.532713880321011,-0.0059467466902074495,0.007332111999562407,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,fs125,downsample,0.7657306457105579,0.5842764556882531,0.5772296560079249,-0.0046597006506940986,0.007046799680328286,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,leads6,leads,0.31082861232106657,0.1473875212560235,0.13897998011576526,-0.015709572077979683,0.00840754114025824,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,leads3,leads,0.3719420087936317,0.16692203504537423,0.15499099686246026,-0.016102767903119375,0.011931038182913967,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,leads2,leads,0.3223402617499739,0.12579952191842925,0.1157778184316097,-0.01650231382423717,0.01002170348681955,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,leads1,leads,0.4739002866791267,0.2415820633291591,0.22108459431634306,-0.021251325726273862,0.020497469012816044,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,noise24,noise,0.25294151926338665,0.10458002306266301,0.09673569853295945,-0.01682951375462674,0.007844324529703559,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,noise12,noise,0.2480917735771958,0.09873660121832094,0.09273325672933364,-0.01836447090780044,0.006003344488987303,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,noise6,noise,0.21031680451992701,0.07852053999204398,0.07286359685062217,-0.01824700844724461,0.0056569431414218024,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,noise0,noise,0.15119930671003115,0.03746560385166374,0.032529744503468766,-0.016456922471840107,0.004935859348194974,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,noise-6,noise,0.5391657416326071,0.2961246592287332,0.276851578628557,-0.017341042011081553,0.019273080600176185,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,gain0.5,gain,0.670921412373685,0.46111311813921374,0.4479151992725016,-0.009456582718628481,0.013197918866712122,1,computed
chapman->ptbxl,chapman,ptbxl,inceptiontime,46,gain2.0,gain,0.3970299860829283,0.1664057748296186,0.15506342001034612,-0.013384314154387456,0.011342354819272482,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,fs250,downsample,0.42064427068598015,0.1799176278418643,0.1239469050389169,-0.07186357059098031,0.055970722802947404,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,fs125,downsample,0.4240926295529727,0.18477414526187527,0.12249783048631098,-0.08646038550365359,0.06227631477556429,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,leads6,leads,0.3464736438350522,0.12605804860709738,0.07180016268715113,-0.08476576239653782,0.05425788591994625,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,leads3,leads,0.30301456791770154,0.09724242246656929,0.04547632863555606,-0.10188169043779607,0.05176609383101323,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,leads2,leads,0.34202536366330394,0.13195303668439912,0.07407384003149808,-0.10246576158437429,0.05787919665290103,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,leads1,leads,0.22740156467006312,0.07615054051058742,0.04023803098184366,-0.09737279684722941,0.03591250952874376,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,noise24,noise,0.3640014324854638,0.14179788805418983,0.08275741564667455,-0.08707498644403733,0.05904047240751528,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,noise12,noise,0.3640663088349855,0.1423724973271562,0.08414544164013309,-0.08771140388615717,0.05822705568702312,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,noise6,noise,0.35873572193434017,0.1351945835228338,0.07814958647575344,-0.08818635651616014,0.05704499704708037,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,noise0,noise,0.36094582923246155,0.1327212368998489,0.07578569390114308,-0.09080919567780998,0.05693554299870583,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,noise-6,noise,0.45300417810721816,0.2114905926985336,0.12347006931100664,-0.1020279684535082,0.08802052338752696,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,gain0.5,gain,0.3154648306242515,0.10122251734555232,0.05150927424797234,-0.09163432451246692,0.04971324309757998,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,42,gain2.0,gain,0.3428023708903944,0.11914222657749805,0.06862228291247668,-0.08176053332624689,0.05051994366502137,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,fs250,downsample,0.39246101267377137,0.15686456066390858,0.13031969637415394,-0.035735389764989134,0.02654486428975464,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,fs125,downsample,0.36628731390907804,0.14560851435343408,0.1219113453042808,-0.040866330729411926,0.023697169049153283,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,leads6,leads,0.3147309716789148,0.1020008421542513,0.07618562793445507,-0.0434872520869532,0.025815214219796226,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,leads3,leads,0.37382613841898016,0.1378695960001054,0.11183287424796184,-0.03579592059658493,0.026036721752143555,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,leads2,leads,0.532844663293093,0.28145848419702507,0.23810836023195547,-0.041156332772093185,0.0433501239650696,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,leads1,leads,0.47067525621748363,0.23342349688577788,0.20210799189707507,-0.031417137690534336,0.03131550498870281,1,computed
